Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto;Valor m2;Tipo Agrupado
Departamento;Lince;2;1;1;90;2500.0;1034.0;207.0;27.78;Departamento
Departamento;La Punta;1;0;0;60;700.0;270.0;0.0;11.67;Departamento
Departamento;Lince;2;1;1;70;5000.0;2700.0;258.0;71.43;Departamento
Departamento;Comas;2;0;0;42;880.0;370.0;114.0;20.95;Departamento
Departamento;Santa Rosa;2;0;1;45;1600.0;620.0;0.0;35.56;Departamento
Departamento;Lince;2;1;1;80;3000.0;957.0;194.0;37.5;Departamento
Departamento;Barranco;2;0;0;70;1700.0;490.0;72.0;24.29;Departamento
Departamento;Ate;3;1;0;100;4990.0;950.0;334.0;49.9;Departamento
Casa;Mi Perú;2;0;0;56;850.0;0.0;0.0;15.18;Casa
Casa;Magdalena del Mar;4;3;0;318;4500.0;0.0;0.0;14.15;Casa
Departamento;Miraflores;1;0;0;37;2500.0;550.0;134.0;67.57;Departamento
Departamento;Ate;4;2;2;450;22500.0;3500.0;0.0;50.0;Departamento
Departamento;Ventanilla;2;0;0;51;1100.0;487.0;20.0;21.57;Departamento
Departamento;Santa Rosa;3;0;1;150;5000.0;1000.0;0.0;33.33;Departamento
Departamento;Villa El Salvador;2;0;0;75;4130.0;705.0;120.0;55.07;Departamento
Departamento;San Juan de Lurigancho;2;0;0;80;1800.0;519.0;89.0;22.5;Departamento
Departamento;Santa Rosa;4;1;1;260;13000.0;1000.0;250.0;50.0;Departamento
Departamento;El Agustino;2;0;0;70;1800.0;220.0;199.0;25.71;Departamento
Departamento;Lince;3;1;1;92;2800.0;1200.0;0.0;30.43;Departamento
Casa en condominio;San Borja;4;4;3;550;8000.0;900.0;600.0;14.55;Casa
Departamento;Villa El Salvador;2;1;1;80;2700.0;835.0;217.0;33.75;Departamento
Departamento;Ancón;2;0;0;80;2600.0;850.0;0.0;32.5;Departamento
Departamento;Lurigancho;2;1;0;65;1900.0;734.0;0.0;29.23;Departamento
Departamento;Ventanilla;2;1;0;74;600.0;250.0;16.0;8.11;Departamento
Departamento;Magdalena del Mar;2;1;0;61;1000.0;405.0;38.0;16.39;Departamento
Departamento;Chorrillos;1;0;0;44;1800.0;486.0;57.0;40.91;Departamento
Departamento;Surquillo;2;1;1;74;2200.0;1350.0;142.0;29.73;Departamento
Habitación;Santa Rosa;1;0;0;35;2500.0;1.0;1.0;71.43;Departamento
Departamento;Barranco;1;1;1;87;1400.0;1057.0;162.0;16.09;Departamento
Departamento;Barranco;2;1;0;84;2200.0;600.0;125.0;26.19;Departamento
Casa en condominio;Lince;4;3;1;379;15000.0;1100.0;536.0;39.58;Casa
Departamento;Lince;2;1;1;76;2100.0;1400.0;90.0;27.63;Departamento
Departamento;Villa María del Triunfo;2;0;0;40;1800.0;577.0;24.0;45.0;Departamento
Habitación;Chorrillos;1;0;0;24;1350.0;250.0;0.0;56.25;Departamento
Departamento;San Borja;2;1;1;90;2300.0;658.0;1780.0;25.56;Departamento
Departamento;Pachacámac;3;2;1;148;6000.0;1800.0;200.0;40.54;Departamento
Departamento;Mi Perú;2;1;0;45;770.0;230.0;0.0;17.11;Departamento
Departamento;Lince;1;1;0;64;1800.0;800.0;180.0;28.12;Departamento
Casa;Ventanilla;3;0;1;73;2000.0;0.0;100.0;27.4;Casa
Departamento;San Borja;2;1;1;75;1550.0;750.0;0.0;20.67;Departamento
Departamento;Santa Rosa;3;1;1;260;6500.0;1900.0;4000.0;25.0;Departamento
Departamento;San Isidro;2;0;0;75;1200.0;250.0;0.0;16.0;Departamento
Departamento;Ancón;3;1;2;167;6500.0;1320.0;580.0;38.92;Departamento
Departamento;Santa Rosa;3;1;1;260;10000.0;1900.0;4000.0;38.46;Departamento
Departamento;Callao;2;0;1;95;3500.0;600.0;280.0;36.84;Departamento
Departamento;San Borja;3;2;2;88;1800.0;900.0;195.0;20.45;Departamento
Departamento;Miraflores;3;1;1;118;5900.0;980.0;250.0;50.0;Departamento
Departamento;Lince;3;2;3;114;1600.0;1337.0;0.0;14.04;Departamento
Departamento;Santa Rosa;1;0;1;32;1200.0;564.0;24.0;37.5;Departamento
Departamento;Lince;3;2;2;212;5500.0;1200.0;682.0;25.94;Departamento
Departamento;Santa Rosa;1;0;0;40;2000.0;620.0;30.0;50.0;Departamento
Casa en condominio;Lince;4;4;4;1000;24000.0;2214.0;1980.0;24.0;Casa
Departamento;Pueblo Libre;2;1;0;50;600.0;200.0;0.0;12.0;Departamento
Departamento;Ancón;2;1;0;70;2400.0;820.0;94.0;34.29;Departamento
Departamento;Villa María del Triunfo;2;1;1;98;2800.0;1800.0;217.0;28.57;Departamento
Departamento;Barranco;2;1;1;69;1800.0;620.0;65.0;26.09;Departamento
Departamento;Miraflores;4;3;2;171;25000.0;2840.0;1057.0;146.2;Departamento
Habitación;La Punta;1;0;0;30;650.0;0.0;0.0;21.67;Departamento
Departamento;Santiago de Surco;3;1;0;120;3300.0;924.0;216.0;27.5;Departamento
Casa;San Juan de Miraflores;4;2;3;250;3800.0;490.0;0.0;15.2;Casa
Departamento;La Victoria;3;0;1;115;1550.0;300.0;0.0;13.48;Departamento
Departamento;Lince;3;3;3;230;8000.0;3900.0;6518.0;34.78;Departamento
Departamento;Ate;4;3;1;180;7000.0;2290.0;0.0;38.89;Departamento
Departamento;Ate;2;0;1;70;5500.0;830.0;141.0;78.57;Departamento
Departamento;Lince;2;1;1;70;1500.0;1450.0;145.0;21.43;Departamento
Departamento;Miraflores;3;0;1;110;6000.0;1050.0;320.0;54.55;Departamento
Departamento;Miraflores;2;2;1;100;6000.0;2550.0;222.0;60.0;Departamento
Departamento;Comas;2;2;0;60;1300.0;630.0;74.0;21.67;Departamento
Departamento;Lince;4;3;4;292;10000.0;3800.0;8000.0;34.25;Departamento
Casa;Carabayllo;1;1;0;55;900.0;0.0;0.0;16.36;Casa
Departamento;Villa María del Triunfo;3;0;1;80;2400.0;650.0;114.0;30.0;Departamento
Departamento;Callao;3;2;1;110;5000.0;1560.0;450.0;45.45;Departamento
Departamento;Rímac;2;1;0;46;700.0;502.0;0.0;15.22;Departamento
Departamento;Lince;2;1;1;78;2500.0;1300.0;300.0;32.05;Departamento
Departamento;Santa Rosa;3;1;1;90;2800.0;1200.0;150.0;31.11;Departamento
Departamento;Villa María del Triunfo;2;1;1;78;3000.0;940.0;181.0;38.46;Departamento
Departamento;Jesús María;3;1;1;73;1300.0;765.0;84.0;17.81;Departamento
Departamento;Santa Rosa;4;1;1;230;6200.0;1580.0;198.0;26.96;Departamento
Departamento;Ate;3;1;2;110;13700.0;1275.0;290.0;124.55;Departamento
Departamento;Ancón;4;2;1;327;7500.0;1800.0;6444.0;22.94;Departamento
Departamento;Lince;5;4;5;329;9500.0;2000.0;11800.0;28.88;Departamento
Departamento;Miraflores;3;1;1;130;6000.0;3200.0;280.0;46.15;Departamento
Departamento;Villa El Salvador;2;0;0;75;2700.0;878.0;0.0;36.0;Departamento
Departamento;Callao;2;1;1;95;3800.0;1800.0;300.0;40.0;Departamento
Departamento;Santiago de Surco;4;4;3;252;16000.0;3581.0;10450.0;63.49;Departamento
Departamento;Mi Perú;2;0;0;80;1400.0;205.0;35.0;17.5;Departamento
Departamento;Santa María del Mar;2;1;1;55;1300.0;585.0;507.0;23.64;Departamento
Departamento;Miraflores;4;2;1;280;18000.0;1800.0;750.0;64.29;Departamento
Departamento;Lince;4;2;2;130;5000.0;1350.0;250.0;38.46;Departamento
Casa de villa;San Isidro;0;0;0;20;600.0;0.0;0.0;30.0;Casa
Departamento;Comas;1;0;0;36;600.0;407.0;0.0;16.67;Departamento
Departamento;Lince;4;4;1;300;17000.0;4160.0;20000.0;56.67;Departamento
Departamento;Villa María del Triunfo;3;1;1;99;3200.0;1149.0;351.0;32.32;Departamento
Departamento;Villa María del Triunfo;2;1;1;85;2600.0;1400.0;1400.0;30.59;Departamento
Departamento;Ancón;3;0;0;150;2800.0;1160.0;200.0;18.67;Departamento
Departamento;Barranco;2;2;1;95;2500.0;700.0;230.0;26.32;Departamento
Departamento;Lurigancho;2;0;1;79;2300.0;907.0;99.0;29.11;Departamento
Departamento;Villa María del Triunfo;1;0;0;42;1800.0;482.0;0.0;42.86;Departamento
Departamento;Jesús María;2;1;0;65;1500.0;300.0;20.0;23.08;Departamento
Departamento;Callao;2;1;1;80;2200.0;2600.0;420.0;27.5;Departamento
Departamento;Lince;4;2;2;140;5500.0;1250.0;550.0;39.29;Departamento
Departamento;Ate;3;1;1;155;7500.0;1700.0;500.0;48.39;Departamento
Departamento;Santa Anita;2;1;0;58;700.0;500.0;35.0;12.07;Departamento
Departamento;Magdalena del Mar;2;1;1;82;1400.0;783.0;128.0;17.07;Departamento
Departamento;Chorrillos;4;0;0;594;15000.0;4877.0;558.0;25.25;Departamento
Departamento;San Luis;3;1;0;73;1400.0;550.0;78.0;19.18;Departamento
Departamento;Ate;2;2;0;90;4450.0;1189.0;239.0;49.44;Departamento
Departamento;Los Olivos;4;3;3;156;8500.0;2300.0;345.0;54.49;Departamento
Casa;Magdalena del Mar;4;3;0;260;5000.0;0.0;380.0;19.23;Casa
Departamento;Santa Rosa;3;1;2;281;10000.0;2630.0;530.0;35.59;Departamento
Departamento;Barranco;1;0;0;50;1300.0;650.0;25.0;26.0;Departamento
Departamento;Lince;4;2;4;378;10000.0;2800.0;21000.0;26.46;Departamento
Departamento;Barranco;3;2;1;110;3300.0;1100.0;1.0;30.0;Departamento
Casa;Santa María del Mar;4;1;0;120;2000.0;633.0;0.0;16.67;Casa
Habitación;Miraflores;1;0;0;28;2000.0;300.0;25.0;71.43;Departamento
Departamento;Ate;4;2;1;560;25000.0;2300.0;6000.0;44.64;Departamento
Departamento;Ancón;2;1;1;86;2600.0;820.0;0.0;30.23;Departamento
Departamento;Miraflores;4;2;1;300;14000.0;2900.0;0.0;46.67;Departamento
Departamento;Chorrillos;4;0;1;648;18000.0;3540.0;2187.0;27.78;Departamento
Departamento;La Punta;1;0;0;40;700.0;66.0;0.0;17.5;Departamento
Departamento;Santa María del Mar;2;1;1;60;1700.0;620.0;0.0;28.33;Departamento
Casa en condominio;Lince;4;0;4;590;20000.0;2000.0;0.0;33.9;Casa
Casa en condominio;Lince;4;2;4;675;30000.0;1800.0;1400.0;44.44;Casa
Departamento;Miraflores;3;2;1;160;13500.0;3300.0;0.0;84.38;Departamento
Departamento;Chorrillos;3;1;0;230;9500.0;1859.0;450.0;41.3;Departamento
Departamento;Carabayllo;2;0;0;90;3500.0;500.0;68.0;38.89;Departamento
Casa;Pucusana;2;1;0;45;700.0;0.0;0.0;15.56;Casa
Departamento;Ate;2;1;0;77;3900.0;1200.0;185.0;50.65;Departamento
Departamento;Villa María del Triunfo;3;1;1;110;5500.0;1250.0;200.0;50.0;Departamento
Departamento;Punta Hermosa;2;1;0;80;900.0;550.0;59.0;11.25;Departamento
Departamento;Lince;2;1;0;65;1350.0;695.0;94.0;20.77;Departamento
Departamento;Chorrillos;1;1;0;60;1800.0;650.0;138.0;30.0;Departamento
Departamento;Santiago de Surco;4;2;1;240;11000.0;1850.0;500.0;45.83;Departamento
Habitación;El Agustino;1;0;0;25;1100.0;394.0;29.0;44.0;Departamento
Departamento;Villa María del Triunfo;2;1;1;78;4550.0;1300.0;256.0;58.33;Departamento
Departamento;Callao;4;0;1;255;10000.0;2500.0;397.0;39.22;Departamento
Departamento;Ancón;2;1;1;86;3300.0;1865.0;0.0;38.37;Departamento
Departamento;Ancón;3;1;0;90;2200.0;640.0;118.0;24.44;Departamento
Departamento;Santa Rosa;3;1;1;120;2900.0;1120.0;207.0;24.17;Departamento
Departamento;Villa María del Triunfo;3;1;2;89;3000.0;958.0;230.0;33.71;Departamento
Departamento;San Borja;3;1;2;70;1600.0;1095.0;153.0;22.86;Departamento
Departamento;Ate;3;2;1;151;9500.0;2600.0;400.0;62.91;Departamento
Departamento;San Borja;3;4;1;184;2800.0;1700.0;0.0;15.22;Departamento
Habitación;Pueblo Libre;1;1;0;30;480.0;0.0;0.0;16.0;Departamento
Departamento;Lince;4;3;4;600;11000.0;6900.0;1200.0;18.33;Departamento
Departamento;Chaclacayo;2;1;2;63;2000.0;690.0;0.0;31.75;Departamento
Departamento;Lince;1;1;1;75;1500.0;1300.0;0.0;20.0;Departamento
Departamento;Callao;4;1;1;312;8000.0;3059.0;1340.0;25.64;Departamento
Departamento;Santa Rosa;3;0;0;110;3000.0;1400.0;100.0;27.27;Departamento
Departamento;Santa Rosa;3;1;1;90;2800.0;930.0;80.0;31.11;Departamento
Departamento;Villa María del Triunfo;1;0;0;17;1100.0;330.0;15.0;64.71;Departamento
Departamento;Miraflores;2;0;2;110;12300.0;1500.0;200.0;111.82;Departamento
Departamento;Santa Rosa;1;0;0;22;1700.0;840.0;30.0;77.27;Departamento
Departamento;Santa Rosa;3;0;0;117;3900.0;1126.0;208.0;33.33;Departamento
Departamento;Callao;3;2;1;125;3799.0;1750.0;365.0;30.39;Departamento
Departamento;San Borja;2;1;1;74;1500.0;1247.0;190.0;20.27;Departamento
Departamento;Ate;3;1;1;100;6400.0;2100.0;450.0;64.0;Departamento
Departamento;Lurín;2;1;0;54;1100.0;652.0;0.0;20.37;Departamento
Departamento;Lince;3;2;1;223;7900.0;2300.0;557.0;35.43;Departamento
Departamento;Rímac;2;1;0;63;1100.0;400.0;20.0;17.46;Departamento
Departamento;Villa María del Triunfo;1;0;0;35;1500.0;470.0;50.0;42.86;Departamento
Departamento;Miraflores;4;1;0;150;8000.0;1500.0;261.0;53.33;Departamento
Departamento;Lince;2;1;1;82;2500.0;1300.0;0.0;30.49;Departamento
Departamento;Barranco;2;1;0;65;1500.0;680.0;0.0;23.08;Departamento
Departamento;Barranco;1;0;0;34;1400.0;251.0;24.0;41.18;Departamento
Departamento;Santa Rosa;1;0;1;45;1400.0;552.0;66.0;31.11;Departamento
Departamento;San Miguel;2;1;0;85;3500.0;900.0;177.0;41.18;Departamento
Casa en condominio;Lince;4;2;2;330;10009.0;820.0;0.0;30.33;Casa
Departamento;Independencia;2;1;0;80;1100.0;368.0;70.0;13.75;Departamento
Departamento;Magdalena del Mar;3;2;1;126;1500.0;1000.0;150.0;11.9;Departamento
Departamento;Santa María del Mar;2;1;1;55;1900.0;575.0;0.0;34.55;Departamento
Departamento;Cieneguilla;2;0;0;70;1200.0;700.0;50.0;17.14;Departamento
Casa;Mi Perú;2;1;1;70;1350.0;0.0;0.0;19.29;Casa
Departamento;Miraflores;4;2;2;300;16000.0;2100.0;0.0;53.33;Departamento
Departamento;Lince;4;2;2;151;4000.0;2400.0;0.0;26.49;Departamento
Habitación;Santa Rosa;1;0;0;35;1600.0;481.0;26.0;45.71;Departamento
Departamento;La Punta;2;0;0;60;950.0;30.0;0.0;15.83;Departamento
Departamento;Lince;3;1;1;98;2400.0;1380.0;150.0;24.49;Departamento
Habitación;Ate;1;0;1;22;2500.0;335.0;0.0;113.64;Departamento
Departamento;Mi Perú;2;1;1;44;550.0;180.0;0.0;12.5;Departamento
Departamento;Miraflores;3;1;1;100;4700.0;1600.0;218.0;47.0;Departamento
Departamento;Santa Rosa;3;1;0;110;2900.0;1365.0;160.0;26.36;Departamento
Departamento;Lince;4;3;4;333;14000.0;4700.0;0.0;42.04;Departamento
Departamento;Chaclacayo;3;2;1;111;1300.0;1100.0;150.0;11.71;Departamento
Departamento;Miraflores;2;1;1;77;3900.0;1168.0;158.0;50.65;Departamento
Departamento;Miraflores;3;1;1;160;6500.0;2000.0;500.0;40.62;Departamento
Departamento;San Borja;3;1;1;81;2600.0;600.0;145.0;32.1;Departamento
Departamento;Lince;4;3;4;229;6500.0;2800.0;530.0;28.38;Departamento
Departamento;Villa El Salvador;3;1;0;96;3600.0;943.0;0.0;37.5;Departamento
Departamento;Miraflores;4;1;2;340;13500.0;2664.0;0.0;39.71;Departamento
Casa de villa;Mi Perú;3;1;0;64;1760.0;50.0;0.0;27.5;Casa
Departamento;Cieneguilla;0;0;0;30;800.0;447.0;25.0;26.67;Departamento
Departamento;Ate;3;2;2;220;7000.0;4974.0;980.0;31.82;Departamento
Departamento;Lince;1;1;1;82;2200.0;1405.0;24.0;26.83;Departamento
Departamento;Santa Rosa;2;1;1;78;2500.0;724.0;210.0;32.05;Departamento
Departamento;El Agustino;1;0;0;50;1300.0;640.0;57.0;26.0;Departamento
Departamento;Lince;4;2;1;112;4800.0;1160.0;640.0;42.86;Departamento
Departamento;Villa María del Triunfo;3;2;2;130;4200.0;1357.0;320.0;32.31;Departamento
Departamento;Santiago de Surco;4;2;1;150;7000.0;1100.0;0.0;46.67;Departamento
Casa en condominio;Carmen de La Legua;5;3;5;350;4500.0;400.0;1.0;12.86;Casa
Departamento;Ate;4;2;4;200;9000.0;2710.0;994.0;45.0;Departamento
Habitación;Cieneguilla;1;0;0;25;800.0;350.0;0.0;32.0;Departamento
Departamento;Punta Negra;2;1;0;92;1700.0;700.0;0.0;18.48;Departamento
Departamento;La Punta;2;0;1;65;850.0;160.0;0.0;13.08;Departamento
Departamento;Chorrillos;3;0;0;98;2550.0;850.0;196.0;26.02;Departamento
Departamento;Barranco;2;1;0;67;2000.0;760.0;0.0;29.85;Departamento
Departamento;Lince;2;2;1;80;3000.0;1380.0;300.0;37.5;Departamento
Casa;Breña;3;2;3;450;25000.0;0.0;400.0;55.56;Casa
Departamento;Santa Rosa;1;1;0;47;2500.0;900.0;500.0;53.19;Departamento
Departamento;Jesús María;2;0;0;45;1500.0;178.0;12.0;33.33;Departamento
Departamento;Miraflores;3;2;1;150;6300.0;2200.0;0.0;42.0;Departamento
Departamento;Miraflores;3;1;1;160;4000.0;1250.0;2.0;25.0;Departamento
Departamento;Lince;3;2;1;129;4200.0;1635.0;395.0;32.56;Departamento
Departamento;Lince;3;3;3;171;6000.0;1600.0;450.0;35.09;Departamento
Departamento;Villa María del Triunfo;2;1;1;78;4350.0;1100.0;244.0;55.77;Departamento
Departamento;Cieneguilla;0;0;0;145;6000.0;3796.0;940.0;41.38;Departamento
Departamento;Lince;2;0;2;107;4200.0;1400.0;250.0;39.25;Departamento
Departamento;Lince;3;1;3;80;2750.0;1200.0;0.0;34.38;Departamento
Departamento;Santa Rosa;2;0;1;52;2800.0;800.0;50.0;53.85;Departamento
Habitación;Santa Rosa;1;0;0;40;1600.0;550.0;69.0;40.0;Departamento
Departamento;Comas;2;1;0;75;800.0;315.0;70.0;10.67;Departamento
Habitación;Santa Rosa;1;0;0;28;1700.0;460.0;55.0;60.71;Departamento
Departamento;Villa María del Triunfo;3;1;1;108;5950.0;1405.0;289.0;55.09;Departamento
Departamento;Santa Rosa;4;2;2;389;13640.0;4829.0;1154.0;35.06;Departamento
Casa;Santa María del Mar;1;0;0;60;1000.0;0.0;0.0;16.67;Casa
Departamento;San Juan de Miraflores;2;0;0;58;1000.0;476.0;32.0;17.24;Departamento
Departamento;Callao;3;2;1;160;6000.0;1815.0;881.0;37.5;Departamento
Departamento;San Juan de Lurigancho;1;0;1;36;1600.0;416.0;0.0;44.44;Departamento
Habitación;Cieneguilla;0;0;0;32;600.0;401.0;25.0;18.75;Departamento
Departamento;Miraflores;3;1;1;250;10000.0;2400.0;1000.0;40.0;Departamento
Departamento;San Borja;3;0;1;114;2100.0;465.0;218.0;18.42;Departamento
Departamento;Santa Rosa;4;4;2;270;17000.0;2304.0;1276.0;62.96;Departamento
Habitación;Santa Rosa;1;0;0;30;1300.0;512.0;22.0;43.33;Departamento
Departamento;Lince;4;4;4;400;12500.0;1600.0;1500.0;31.25;Departamento
Departamento;Lince;2;1;1;63;1900.0;824.0;0.0;30.16;Departamento
Departamento;Lince;3;2;1;104;4000.0;1850.0;3350.0;38.46;Departamento
Departamento;Miraflores;2;1;2;130;12000.0;1318.0;691.0;92.31;Departamento
Departamento;Chorrillos;2;1;0;57;2800.0;832.0;98.0;49.12;Departamento
Departamento;Barranco;3;0;0;90;1200.0;828.0;0.0;13.33;Departamento
Departamento;Santa Anita;2;1;0;50;800.0;310.0;0.0;16.0;Departamento
Departamento;Lince;2;1;1;88;2300.0;1347.0;0.0;26.14;Departamento
Departamento;Pachacámac;3;2;1;146;3500.0;2053.0;367.0;23.97;Departamento
Departamento;La Victoria;3;1;1;130;3490.0;790.0;210.0;26.85;Departamento
Departamento;Callao;3;4;3;265;19000.0;3970.0;1417.0;71.7;Departamento
Departamento;Lince;2;1;1;70;2400.0;800.0;0.0;34.29;Departamento
Departamento;Santa Rosa;4;2;2;360;6000.0;3500.0;380.0;16.67;Departamento
Habitación;Bellavista;1;0;0;60;650.0;0.0;0.0;10.83;Departamento
Casa en condominio;Magdalena del Mar;3;3;1;155;2000.0;530.0;1250.0;12.9;Casa
Casa;Santiago de Surco;4;4;4;845;35000.0;0.0;1794.0;41.42;Casa
Departamento;Punta Hermosa;2;0;0;64;1100.0;681.0;0.0;17.19;Departamento
Departamento;Santa Anita;2;1;0;50;850.0;280.0;12.0;17.0;Departamento
Departamento;Lurigancho;2;0;0;66;1500.0;650.0;20.0;22.73;Departamento
Departamento;Barranco;2;1;1;126;2200.0;865.0;153.0;17.46;Departamento
Departamento;La Perla;2;1;1;70;1600.0;500.0;0.0;22.86;Departamento
Departamento;Lince;2;1;2;100;3900.0;1315.0;260.0;39.0;Departamento
Departamento;Chorrillos;3;1;1;98;2800.0;956.0;203.0;28.57;Departamento
Departamento;Magdalena del Mar;2;1;1;76;1900.0;720.0;123.0;25.0;Departamento
Departamento;Chorrillos;1;0;1;38;1500.0;695.0;56.0;39.47;Departamento
Departamento;Santa Rosa;3;2;2;123;4200.0;1450.0;320.0;34.15;Departamento
Departamento;Magdalena del Mar;2;1;1;70;1600.0;550.0;120.0;22.86;Departamento
Casa;Lince;3;0;3;400;4000.0;776.0;0.0;10.0;Casa
Departamento;San Borja;3;3;1;100;2350.0;460.0;170.0;23.5;Departamento
Departamento;Barranco;2;0;0;70;1800.0;645.0;52.0;25.71;Departamento
Departamento;Miraflores;3;3;2;270;18000.0;2640.0;833.0;66.67;Departamento
Departamento;San Borja;3;1;1;88;2000.0;850.0;200.0;22.73;Departamento
Departamento;San Borja;3;4;1;217;3300.0;947.0;547.0;15.21;Departamento
Departamento;Barranco;1;1;0;55;2100.0;1.0;0.0;38.18;Departamento
Departamento;Santa Rosa;3;0;1;140;5000.0;1850.0;180.0;35.71;Departamento
Departamento;Ventanilla;2;1;0;47;750.0;252.0;13.0;15.96;Departamento
Departamento;Punta Negra;3;0;0;64;1300.0;310.0;20.0;20.31;Departamento
Departamento;Miraflores;1;0;1;55;2800.0;778.0;0.0;50.91;Departamento
Departamento;San Borja;4;4;2;162;2000.0;1400.0;380.0;12.35;Departamento
Departamento;Villa María del Triunfo;2;1;0;76;2500.0;740.0;0.0;32.89;Departamento
Departamento;Barranco;3;0;1;50;2900.0;900.0;0.0;58.0;Departamento
Departamento;San Miguel;2;0;0;80;1100.0;100.0;0.0;13.75;Departamento
Departamento;Punta Hermosa;2;1;0;85;1100.0;180.0;79.0;12.94;Departamento
Departamento;Lince;2;1;1;67;1250.0;833.0;155.0;18.66;Departamento
Departamento;Ancón;3;1;1;130;2800.0;1500.0;200.0;21.54;Departamento
Departamento;Miraflores;2;0;0;80;3800.0;1200.0;100.0;47.5;Departamento
Departamento;Santa Rosa;3;0;1;110;2900.0;800.0;0.0;26.36;Departamento
Departamento;Magdalena del Mar;2;1;1;53;1300.0;580.0;0.0;24.53;Departamento
Casa en condominio;Lince;5;2;5;700;25000.0;0.0;1800.0;35.71;Casa
Departamento;Ate;3;1;1;142;9000.0;1584.0;5293.0;63.38;Departamento
Departamento;Barranco;2;0;0;70;1500.0;876.0;97.0;21.43;Departamento
Departamento;Lince;3;2;1;170;4500.0;1658.0;4730.0;26.47;Departamento
Departamento;San Miguel;2;2;1;66;3200.0;852.0;0.0;48.48;Departamento
Departamento;Santa Rosa;2;0;0;110;3000.0;800.0;218.0;27.27;Departamento
Habitación;Santa Rosa;1;0;0;35;1800.0;500.0;50.0;51.43;Departamento
Departamento;Miraflores;2;1;0;75;3600.0;800.0;0.0;48.0;Departamento
Departamento;Santa Rosa;4;2;1;350;7500.0;2100.0;600.0;21.43;Departamento
Casa;Lince;4;4;1;800;15000.0;1300.0;1100.0;18.75;Casa
Departamento;Lince;3;2;1;130;3800.0;2456.0;807.0;29.23;Departamento
Departamento;Lince;1;1;0;34;1600.0;600.0;129.0;47.06;Departamento
Departamento;Santa Rosa;4;0;1;120;10000.0;1417.0;160.0;83.33;Departamento
Departamento;Callao;3;3;3;400;30000.0;5900.0;2900.0;75.0;Departamento
Departamento;San Borja;4;3;4;160;5200.0;1800.0;500.0;32.5;Departamento
Departamento;Santa Rosa;3;0;0;80;3100.0;1000.0;100.0;38.75;Departamento
Departamento;Santa Rosa;3;0;2;180;12500.0;1600.0;400.0;69.44;Departamento
Departamento;Lince;2;2;1;75;1450.0;1000.0;100.0;19.33;Departamento
Departamento;San Borja;3;1;2;293;4900.0;540.0;718.0;16.72;Departamento
Departamento;Ate;3;1;1;110;5200.0;1400.0;180.0;47.27;Departamento
Departamento;Santa Rosa;2;0;0;110;2500.0;1042.0;120.0;22.73;Departamento
Casa en condominio;Lince;5;6;5;755;14000.0;2200.0;2000.0;18.54;Casa
